,Avg Cell Entropy,Avg Stable Cell Entropy,Last Cell Entropy,Stable diag LR,Stable diag RL,Initial,Kind
0,0.9997105757878958,0.9997063614205638,0.4021791902022729,0.9950904010926447,0.9956000110704818,0010000000000000000000000010000000011000000000000001000000000001101010000100000100001010000000000000,ensemble
1,0.9999996537529593,1.0,0.0,0.9961041361660093,0.9961041361660093,0000000000000000000000000000001000000100000000000000001000000001000000000100000000000001000000000000,ensemble
2,0.9999996537529593,1.0,0.0,0.9961041361660093,0.9961041361660093,0000001000000000000000000000000000000010000000000000000000000010010000000000100000000000000000001000,ensemble
3,0.999927344622696,0.9999249783650874,0.19439185783157623,0.995939503160398,0.995817084204499,0000000000000000010100000000010000000000000000000001000000000001000000000000000000000001100001000000,ensemble
4,0.9999997691686395,1.0,0.0,0.9961041361660093,0.9961041361660093,0000001000000000000000000000000000100000001000000000000100000000000000000000000000000000000000000000,ensemble
5,0.9999995960451191,1.0,0.0,0.9961041361660093,0.9961041361660093,0000000000000001000000010000100000000000000000000000100000000010000001000000000000000000100000000000,ensemble
6,0.9999995383372792,1.0,0.0,0.9961041361660093,0.9961041361660093,0000001001000000000000000000000000000000000100000000000000001000000001000100000100000000010000000000,ensemble
7,0.9997108644430216,0.9997033594060548,0.32744491915447627,0.9946419155629578,0.9956771838258638,0100100000000000000000000000001100000000001001100000000000000000100010000000000000000000010000000001,ensemble
8,0.9999271714818616,0.9999249783650876,0.19439185783157623,0.9957363950977237,0.9942660152758117,0000000000000100000000100100000000010000000000010100100000000000000000000000100010000000000000001100,ensemble
9,0.9999989612579547,1.0,0.0,0.9961041361660093,0.9961041361660093,0010000000101000000000001000000100001010000100000000000000000100000100000000001000001000000000000000,ensemble
10,0.9999993652132971,1.0,0.0,0.9961041361660093,0.9961041361660093,0000001000000010000000000000010100000010000000000000001000000000000000000100000000010000000000000000,ensemble
11,0.9999274023367696,0.9999249783650873,0.19439185783157623,0.9958861706995655,0.995965758450779,0000000000000110001000000000000000010000000000010000000000000100000100000000100000000000100000100000,ensemble
12,0.9997104603260307,0.9997052067995988,0.32744491915447627,0.9957332857292768,0.9953648245029565,0000100000000100010000000001010001010000000010000000000000001000011000000000010000000000110000000010,ensemble
13,0.9999989035501148,1.0,0.0,0.9961041361660093,0.9961041361660093,0100000000100100000000000000000100101000101000000000010000000000010000000000000001000010000010000000,ensemble
14,0.9999995960451191,1.0,0.0,0.9961041361660093,0.9961041361660093,0000000000000000000000000010000000000000000000000001000000010000000000100000000000000000000100001001,ensemble
15,0.9999992497976169,1.0,0.0,0.9961041361660093,0.9961041361660093,0000000100000000000010100000000001000000001000000000000000000010000000100000000000000000010010000001,ensemble
16,0.999999307505457,1.0,0.0,0.9961041361660093,0.9961041361660093,0010100100000000000000000100001000000000000000000000000010000000100000000000000000001000000000000001,ensemble
17,0.999999134381475,1.0,0.0,0.9961041361660093,0.9961041361660093,0000000000000000000000000010000000001000000000000000101000000000000001000000000001000000000000100101,ensemble
18,0.9997108644430215,0.9997049758754057,0.32744491915447627,0.9955449964891854,0.9952629110661372,0000000000000000000001000000000000000000000000100010100011000001000010000000001100000000000000000010,ensemble
19,0.9999996537529594,1.0,0.0,0.9961041361660093,0.9961041361660093,0010001001000000000000000000000000000000000000000000000010000010000000000000000000000000100000000000,ensemble
20,0.9999781468101514,0.9999781499841709,0.12716372266963571,0.9996168157693336,0.9996534241243799,,ergodic
21,4.7294543575659986e-05,4.840911206649423e-05,0.22631648403673332,0.0037219200509110983,0.0037893594972330247,,complexity
